!submit
TYMCOM-X Job Processor  %1(212)  22-Oct-87 09:33:05

SUBMIT> list

  Job     Req     Time   UserName      Next Run         Status
  CHAMBR  19944   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19945   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19946   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19947   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19948   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19949   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19950   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19951   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19952   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19953   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19954   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19955   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19956   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19957   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19958   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19959   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19960   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19961   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19962   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19963   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19964   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19965   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19966   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19967   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19968   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19969   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19970   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19971   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19972   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19973   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19974   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19975   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19976   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19977   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19978   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19979   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19980   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19981   01:00  VWARKER       21-Oct-87 08:30  Queued-Wait
  CHAMBR  19982   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19983   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19984   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19985   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19986   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19987   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19988   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19989   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19990   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19991   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19992   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19993   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19994   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19995   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19996   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19997   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19998   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  19999   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  20000   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  20001   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  20002   01:00  VWARKER       21-Oct-87 09:00  Queued-Wait
  CHAMBR  20003   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20004   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20005   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20006   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20007   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20008   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20009   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20010   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20011   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20012   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20013   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20014   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20015   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20016   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20017   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20018   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20019   01:00  VWARKER       21-Oct-87 09:30  Queued-Wait
  CHAMBR  20020   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20021   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20022   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20023   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20024   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20025   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20026   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20027   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20028   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20029   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20030   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20031   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20032   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20033   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20034   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20035   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20036   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20037   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20038   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20039   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20040   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20041   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20042   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20043   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20044   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20045   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20046   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20047   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20048   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20049   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20050   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20051   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20052   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20053   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20054   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20055   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20056   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20057   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20058   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20059   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20060   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20061   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20062   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20063   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20064   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20065   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20066   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20067   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20068   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20069   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20070   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20071   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20072   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20073   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20074   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20075   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20076   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20077   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20078   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  ACI     20079   01:00  GALLUPSS      21-Oct-87 14:01  Queued-Wait
  CHAMBR  20080   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20081   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20082   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20083   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20084   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20085   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  ACI     20086   01:00  GALLUPSS      21-Oct-87 14:27  Queued-Wait
  CHAMBR  20087   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20088   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20089   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20090   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20091   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20092   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20093   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20094   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20095   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20096   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20097   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20098   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20099   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20100   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20101   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20102   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20103   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20104   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20105   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20106   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20107   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20108   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20109   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20110   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20111   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20112   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20113   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20114   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20115   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20116   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20117   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20118   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20119   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20120   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20121   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20122   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20123   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20124   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20125   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20126   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20127   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20128   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20129   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20130   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20131   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20132   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20133   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20134   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20135   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20136   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20137   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20138   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20139   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20140   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20141   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20142   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20143   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20144   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20145   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20146   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20147   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20148   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20149   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20150   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20151   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20152   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20153   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20154   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20155   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20156   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20157   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20158   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20159   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20160   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20161   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20162   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20163   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20164   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20165   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20166   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20167   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20168   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20169   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20170   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20171   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20172   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20173   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20174   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20175   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20176   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20177   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20178   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20179   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20180   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20181   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20182   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20183   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20184   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20185   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20186   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20187   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20188   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20189   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20190   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20191   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20192   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20193   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20194   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20195   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20196   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20197   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20198   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20199   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20200   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20201   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20202   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20203   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20204   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20205   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20206   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20207   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20208   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20209   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20210   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20211   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20212   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20213   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20214   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20215   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20216   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20217   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20218   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20219   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20220   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20221   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20222   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20223   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20224   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20225   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20226   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20227   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20228   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20229   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20230   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20231   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20232   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20233   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20234   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20235   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20236   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20237   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20238   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20239   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20240   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20241   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20242   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20243   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20244   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20245   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20246   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20247   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20248   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20249   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20250   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20251   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20252   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20253   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20254   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20255   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20256   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20257   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20258   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20259   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20260   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20261   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20262   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20263   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20264   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20265   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20266   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20267   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20268   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20269   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20270   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20271   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20272   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20273   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20274   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20275   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20276   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20277   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20278   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20279   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20280   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20281   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
  CHAMBR  20282   01:00  VWARKER       22-Oct-87 07:00  Queued-Wait
