0209808131116DCSFRS       16316177547249LJB         0000000000000000000000000000000
0210008131556FRANK            4111413  2MAGCON      0000000000000000000000000000000
0210108140402NETDETAIL    21477 54130201            0000000000000000000000000000000
0210208140648BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0210308140801DCSOPEN      16316 23665249CANCEL RAILT0000000000000000000000000000000
0210408150616NETDETAIL    21477 54130201            0000000000000000000000000000000
0210708151840BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0210808151846FREMUR           1 16367  0MUR         0 1     5 10000000      0930815
0211108160540BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0211208160738NETDETAIL    21477 54130201            0000000000000000000000000000000
0211308161340BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0211408170326NETDETAIL    21477 54130201            0000000000000000000000000000000
0211508171115SRA              1215254  0EDI FILES   0000000000000000000000000000000
0211608171255FRANK            4111413  2MAGCON      0000000000000000000000000000000
0211708180149NETDETAIL    21477 54130201            0000000000000000000000000000000
0211808190347NETDETAIL    21477 54130201            0000000000000000000000000000000
0211908191745BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0212008200131NETDETAIL    21477 54130201            0000000000000000000000000000000
0212108210231NETDETAIL    21477 54130201            0000000000000000000000000000000
0212208210308BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0212308210800DANIELSR         1142734  0FILE SAVE   0000000000000000000000000000000
0212408211524BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0212508220408NETDETAIL    21477 54130201            0000000000000000000000000000000
0212608220548BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0212708221351BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0212908221830FREMUR           1 16367  0MUR         0 1     5 10000000      0930822
0213008222034BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0213108230308NETDETAIL    21477 54130201            0000000000000000000000000000000
0213208230327BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0213308230347BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0213408231231BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0213508231236BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0213608240145NETDETAIL    21477 54130201            0000000000000000000000000000000
0213808250227NETDETAIL    21477 54130201            0000000000000000000000000000000
0213908251545BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0214008251555FRANK            4111413  2MAGCON      0000000000000000000000000000000
0214108260148NETDETAIL    21477 54130201            0000000000000000000000000000000
0214208270253NETDETAIL    21477 54130201            0000000000000000000000000000000
0214308271146BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0214508280222NETDETAIL    21477 54130201            0000000000000000000000000000000
0214608281439BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0214708281527BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0214808290302NETDETAIL    21477 54130201            0000000000000000000000000000000
0214908291053BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0215008292128BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0215108292316BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0215208300138NETDETAIL    21477 54130201            0000000000000000000000000000000
0115308300812DANIELSR         1142734  0SPOOL.GDF   0000000000000000000000000000000
0215408301118BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0215608310201NETDETAIL    21477 54130201            0000000000000000000000000000000
0215708311243FRANK            4111413  2MAGCON      0000000000000000000000000000000
0215809010136NETDETAIL    21477 54130201            0000000000000000000000000000000
0216209012320BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0216309020343NETDETAIL    21477 54130201            0000000000000000000000000000000
0216409021136CNFE         11020136151  3            0000000000000000000000000000000
0216509021314BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0216709030215NETDETAIL    21477 54130201            0000000000000000000000000000000
0216909040200NETDETAIL    21477 54130201            0000000000000000000000000000000
0217009040332BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0217109041506BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0217209050357NETDETAIL    21477 54130201            0000000000000000000000000000000
0217309051030BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0217409051306BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0217509052228FREMUR           1 16367  0            0 1     5 10000000      0930905
0217709060228NETDETAIL    21477 54130201            0000000000000000000000000000000
0217809060231BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0217909060522BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0218009061320BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0218109061324BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0218209070149NETDETAIL    21477 54130201            0000000000000000000000000000000
0218309071317BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0218409071507FRANK            4111413  2MAGCON      0000000000000000000000000000000
0218509072221CNFE         11020136151  3.ND FILES   0000000000000000000000000000000
0218609080157NETDETAIL    21477 54130201            0000000000000000000000000000000
0218709081158BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0218809090132NETDETAIL    21477 54130201            0000000000000000000000000000000
0219709092315BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0219809100258NETDETAIL    21477 54130201            0000000000000000000000000000000
0219909101459FRANK            4111413  2MAGCON      0000000000000000000000000000000
0220009110302NETDETAIL    21477 54130201            0000000000000000000000000000000
0220109110406BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0220209120304NETDETAIL    21477 54130201            0000000000000000000000000000000
0220309120858BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0220409121538BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0220609122209FREMUR           1 16367  0            0 1     4 10000000      0930912
0220709130258NETDETAIL    21477 54130201            0000000000000000000000000000000
0220809130419BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0220909131035BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0221009131555BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0221109140142NETDETAIL    21477 54130201            0000000000000000000000000000000
0221209141411FRANK            4111413  2MAGCON      0000000000000000000000000000000
0221309150159NETDETAIL    21477 54130201            0000000000000000000000000000000
0221409151306FRANK            4111413  2MAGCON      0000000000000000000000000000000
0221509151438ACCG1        21477215544201SETTLEMENTS 0000000000000000000000000000000
0221609160155NETDETAIL    21477 54130201            0000000000000000000000000000000
0221709161041BURNS1           1161424  0STORE       0000000000000000000000000000000
0221809162248BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0221909170317NETDETAIL    21477 54130201            0000000000000000000000000000000
0222009171513BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0222209180142BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0222309180214NETDETAIL    21477 54130201            0000000000000000000000000000000
0222409181043BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0222509190149NETDETAIL    21477 54130201            0000000000000000000000000000000
0222609191314BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0222909191824FREMUR           1 16367  0            0 1     4 10000000      0930919
0223009200136NETDETAIL    21477 54130201            0000000000000000000000000000000
0223209210214NETDETAIL    21477 54130201            0000000000000000000000000000000
0223309210800DANIELSR         1142734  0FILE SAVE   0000000000000000000000000000000
0223509212037BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0223609212159BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0223709220202NETDETAIL    21477 54130201            0000000000000000000000000000000
0223809220948BURNS1           1161424  0STORE       0000000000000000000000000000000
0223909222259BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0224009230226NETDETAIL    21477 54130201            0000000000000000000000000000000
0224109230349BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0224209231429FRANK            4111413  2MAGCON      0000000000000000000000000000000
0224309232227BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0224409240209NETDETAIL    21477 54130201            0000000000000000000000000000000
0224509250413NETDETAIL    21477 54130201            0000000000000000000000000000000
0224609251533BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0224709260314NETDETAIL    21477 54130201            0000000000000000000000000000000
0224909261055BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0225009261103BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0225209262018FREMUR           1 16367  0            0 1     4 10000000      0930926
0125309262256BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0225409262259BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0225509262305BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0225709270135NETDETAIL    21477 54130201            0000000000000000000000000000000
0225809271559BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0225909280146NETDETAIL    21477 54130201            0000000000000000000000000000000
0226009281508FRANK            4111413  2MAGCON      0000000000000000000000000000000
0226109290146NETDETAIL    21477 54130201            0000000000000000000000000000000
0226209300418NETDETAIL    21477 54130201            0000000000000000000000000000000
0226909301458BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0227009301625FRANK            4111413  2MAGCON      0000000000000000000000000000000
0227109302340BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0227210010351NETDETAIL    21477 54130201            0000000000000000000000000000000
0127710011256FRANK            4111413  2MAGCON      0000000000000000000000000000000
0227810011304FRANK            4111413  2MAGCON      0000000000000000000000000000000
0227910011617JCLMIN       11447271412  0JCLMIN      0000000000000000000000000000000
0228010012244BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0228110020258NETDETAIL    21477 54130201            0000000000000000000000000000000
0228210021334BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0228310030322NETDETAIL    21477 54130201            0000000000000000000000000000000
0228410030702BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0228510031409BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0228610031420BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0228710032301BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0229010032312FREMUR           1 16367  0            0 1    10 10000000      0931003
0229110040134NETDETAIL    21477 54130201            0000000000000000000000000000000
0229210041904BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0229310050139NETDETAIL    21477 54130201            0000000000000000000000000000000
0230010051556FRANK            4111413  2MAGCON      0000000000000000000000000000000
0230110052153CARL             3352477238FILE RESTORE0000000000000000000000000000000
0230210060154NETDETAIL    21477 54130201            0000000000000000000000000000000
0230310070159NETDETAIL    21477 54130201            0000000000000000000000000000000
0230410071553FRANK            4111413  2MAGCON      0000000000000000000000000000000
0230510080637NETDETAIL    21477 54130201            0000000000000000000000000000000
0230610081432FRANK            4111413  2MAGCON      0000000000000000000000000000000
0230710082003BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0230810090902NETDETAIL    21477 54130201            0000000000000000000000000000000
0230910101022NETDETAIL    21477 54130201            0000000000000000000000000000000
0231010101255BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0231310102058FREMUR           1 16367  0MUR         0 1     4 10000000      0931010
0231410110536BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0231510111001FRANK            4111413  2MAGCON      0000000000000000000000000000000
0231610111016NETDETAIL    21477 54130201            0000000000000000000000000000000
0231710120832NETSTAT      2147720563520134 2 38     0000000000000000000000000000000
0231810121056NETDETAIL    21477 54130201            0000000000000000000000000000000
0231910121945SRA              1215254  0SRATECH REST0000000000000000000000000000000
0232010130052BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0232110130752NETDETAIL    21477 54130201            0000000000000000000000000000000
0132210130852SRATECH          1173236  1SRATECH     0000000000000000000000000000000
0232310131458FRANK            4111413  2MAGCON      0000000000000000000000000000000
0232410140700DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0232510140819NETDETAIL    21477 54130201            0000000000000000000000000000000
0232610140910BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0232710141551FRANK            4111413  2MAGCON      0000000000000000000000000000000
0232810150700DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0232910150732NETDETAIL    21477 54130201            0000000000000000000000000000000
0233210160526NETDETAIL    21477 54130201            0000000000000000000000000000000
0233310160634BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0233410170641NETDETAIL    21477 54130201            0000000000000000000000000000000
0133510170914BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0233610170917BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0233810172253FREMUR           1 16367  0            0 1     4 10000000      0931017
0234010180556NETDETAIL    21477 54130201            0000000000000000000000000000000
0234110180700DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0234210180733BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0234310181225DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0234410181525FRANK            4111413  2MAGCON      0000000000000000000000000000000
0234510190603NETDETAIL    21477 54130201            0000000000000000000000000000000
0234610190713BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0234710191430DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0234810200506NETDETAIL    21477 54130201            0000000000000000000000000000000
0234910200817DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0235010201430DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0235110201518FRANK            4111413  2MAGCON      0000000000000000000000000000000
0235210210800DANIELSR         1142734  0FILE SAVE   0000000000000000000000000000000
0235310210818NETDETAIL    21477 54130201            0000000000000000000000000000000
0135410211430DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0235510211543FRANK            4111413  2MAGCON      0000000000000000000000000000000
0235710220716DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0235810220718DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0235910221231BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0236010221449NETDETAIL    21477 54130201            0000000000000000000000000000000
0236110230943NETDETAIL    21477 54130201            0000000000000000000000000000000
0236210231457BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0236310240519NETDETAIL    21477 54130201            0000000000000000000000000000000
0236510242240FREMUR           1 16367  0            0 1     4 10000000      0931024
0236610250259NETDETAIL    21477 54130201            0000000000000000000000000000000
0236710250344BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0236810251238FRANK            4111413  2MAGCON      0000000000000000000000000000000
0236910251430DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0237010251543FRANK            4111413  2MAGCON      0000000000000000000000000000000
0237110252010BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0237210260331NETDETAIL    21477 54130201            0000000000000000000000000000000
0237310260526BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0237410261000BURNS1           1161424  0STORE       0000000000000000000000000000000
0237510261209DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0237610261430DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0237710261453FRANK            4111413  2MAGCON      0000000000000000000000000000000
0237810270225BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0237910270233NETDETAIL    21477 54130201            0000000000000000000000000000000
0238610271430DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0238710280227NETDETAIL    21477 54130201            0000000000000000000000000000000
0238810281430DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0238910281902BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0239010282135BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0239110290149NETDETAIL    21477 54130201            0000000000000000000000000000000
0239210291414FRANK            4111413  2MAGCON      0000000000000000000000000000000
0239310291430DANIELSR         1142734  0FILE TRANSFE0000000000000000000000000000000
0239410300219NETDETAIL    21477 54130201            0000000000000000000000000000000
0239510302044BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0239610310154NETDETAIL    21477 54130201            0000000000000000000000000000000
0240311010110FREMUR           1 16367  0            0 1     2 10000000      0931101
0240511010212NETDETAIL    21477 54130201            0000000000000000000000000000000
0240711010213FREMUR           1 16367  0            0 1     4 10000000      0931101
0241011010246FREMUR           1 16367  0            0 1     6 10000000      0931101
0241111011444FRANK            4111413  2MAGCON      0000000000000000000000000000000
0241411011944BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0241511020152NETDETAIL    21477 54130201            0000000000000000000000000000000
0241611022331BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0241711030222NETDETAIL    21477 54130201            0000000000000000000000000000000
0241811030719BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0241911040051BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0242011040212NETDETAIL    21477 54130229            0000000000000000000000000000000
0242111041218FRANK            4111413  2MAGCON      0000000000000000000000000000000
0242211050147NETDETAIL    21477 54130229            0000000000000000000000000000000
0242311051423FRANK            4111413  2MAGCON      0000000000000000000000000000000
0242411060215NETDETAIL    21477 54130229            0000000000000000000000000000000
0242511070301NETDETAIL    21477 54130229            0000000000000000000000000000000
0242611071236BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0242911072117FREMUR           1 16367  0            0 1     4 10000000      0931107
0243111080518BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0243211080554NETDETAIL    21477 54130229            0000000000000000000000000000000
0243311081320BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0243411081821BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0243511090248NETDETAIL    21477 54130229            0000000000000000000000000000000
0243611090439BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0243711091550BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0243811091809BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0243911100139NETDETAIL    21477 54130229            0000000000000000000000000000000
0244011110142NETDETAIL    21477 54130229            0000000000000000000000000000000
0244111111310BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0244211120004BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0244311120134NETDETAIL    21477 54130229            0000000000000000000000000000000
0244411130021BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0244511130141NETDETAIL    21477 54130229            0000000000000000000000000000000
0244611130753BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0244711140257NETDETAIL    21477 54130229            0000000000000000000000000000000
0244811140737BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0244911141143BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0245111142137FREMUR           1 16367  0            0 1     4 10000000      0931114
0245211150036BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0245311150148NETDETAIL    21477 54130229            0000000000000000000000000000000
0245411151338BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0245511151350BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0245711160152NETDETAIL    21477 54130229            0000000000000000000000000000000
0245811161351NETSTAT      21477205635229FILES 34 2 30000000000000000000000000000000
0245911170109BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0246011170144NETDETAIL    21477 54130229            0000000000000000000000000000000
0246111171402FRANK            4111413  2MAGCON      0000000000000000000000000000000
0246211180148NETDETAIL    21477 54130229            0000000000000000000000000000000
0246311181525FRANK            4111413  2MAGCON      0000000000000000000000000000000
0246411190021BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0246511190236NETDETAIL    21477 54130229            0000000000000000000000000000000
0246611200154NETDETAIL    21477 54130229            0000000000000000000000000000000
0246711210241NETDETAIL    21477 54130229            0000000000000000000000000000000
0246811210800DANIELSR         1142734  0FILE SAVE   0000000000000000000000000000000
0246911210936BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0247011211614BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0247211212053FREMUR           1 16367  0            0 1     4 10000000      0931121
0247311220251NETDETAIL    21477 54130229            0000000000000000000000000000000
0247411220503BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0247511220727BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0247611221851BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0247711230150NETDETAIL    21477 54130229            0000000000000000000000000000000
0247811231421FRANK            4111413  2MAGCON      0000000000000000000000000000000
0247911240134NETDETAIL    21477 54130229            0000000000000000000000000000000
0248011241325FRANK            4111413  2MAGCON      0000000000000000000000000000000
0248111242253BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0248211250150NETDETAIL    21477 54130229            0000000000000000000000000000000
0248511260158BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0248611260158NETDETAIL    21477 54130229            0000000000000000000000000000000
0248711260937BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0248811261547BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0248911270141NETDETAIL    21477 54130229            0000000000000000000000000000000
0249011271115OPER             1    21  0MAGCON      0000000000000000000000000000000
0249111271134OPER             1    21  0MAGCON      0000000000000000000000000000000
0249211280242NETDETAIL    21477 54130229            0000000000000000000000000000000
0249311280724BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0249511282304FREMUR           1 16367  0            0 1     8 10000000      0931128
0249711282342BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0250011290013FREMUR           1 16367  0            0 1     4 10000000      0931129
0250111290145NETDETAIL    21477 54130229            0000000000000000000000000000000
0250211291012BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0250311291601FRANK            4111413  2MAGCON      0000000000000000000000000000000
0250411300154NETDETAIL    21477 54130229            0000000000000000000000000000000
0250811301556FRANK            4111413  2MAGCON      0000000000000000000000000000000
0150911302002BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0251011302004BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0251112010140NETDETAIL    21477 54130229            0000000000000000000000000000000
0251212011059SRA              1215254  0DUMP TO TAPE0000000000000000000000000000000
0251312011416FRANK            4111413  2MAGCON      0000000000000000000000000000000
0251412020152BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0251512020213NETDETAIL    21477 54130229            0000000000000000000000000000000
0251712021012SRA              1215254  0TAPELIB     0000000000000000000000000000000
0252612021748FREMUR           1 16367  0            0 1     4 10000000      0931202
0252812022111FREMUR           1 16367  0            0 1     6 10000000      0931202
0252912030401NETDETAIL    21477 54130229            0000000000000000000000000000000
0253012030757BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0253112030808FRANK            4111413  2MAGCON      0000000000000000000000000000000
0253212031522FRANK            4111413  2MAGCON      0000000000000000000000000000000
0253312040206NETDETAIL    21477 54130229            0000000000000000000000000000000
0253412050340NETDETAIL    21477 54130229            0000000000000000000000000000000
0253512050949BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0253612051108BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0254012052120FREMUR           1 16367  0            0 1     4 10000000      0931205
0254112052316BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0254212060248NETDETAIL    21477 54130229            0000000000000000000000000000000
0254312060324BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0254412060729BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0254512061250FRANK            4111413  2MAGCON      0000000000000000000000000000000
0254612061259BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0254712070138NETDETAIL    21477 54130229            0000000000000000000000000000000
0254812071345FRANK            4111413  2MAGCON      0000000000000000000000000000000
0254912072056BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0255012080137NETDETAIL    21477 54130229            0000000000000000000000000000000
0255112081230FRANK            4111413  2MAGCON      0000000000000000000000000000000
0255212082353BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0255312090155NETDETAIL    21477 54130229            0000000000000000000000000000000
0255412091553FRANK            4111413  2MAGCON      0000000000000000000000000000000
0255512100015BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0255612100151NETDETAIL    21477 54130229            0000000000000000000000000000000
0255712110144NETDETAIL    21477 54130229            0000000000000000000000000000000
0255812120244NETDETAIL    21477 54130229            0000000000000000000000000000000
0255912120434BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0256412122133FREMUR           1 16367  0            0 1     4 10000000      0931212
0256512130132BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0256612130132NETDETAIL    21477 54130229            0000000000000000000000000000000
0256712130939BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0256812131601BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0256912131608BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0257012132247BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0257112140150NETDETAIL    21477 54130229            0000000000000000000000000000000
0257212150158NETDETAIL    21477 54130229            0000000000000000000000000000000
0257312151621FRANK            4111413  2MAGCON      0000000000000000000000000000000
0257412160003BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0257512160152NETDETAIL    21477 54130229            0000000000000000000000000000000
0257612161544FRANK            4111413  2MAGCON      0000000000000000000000000000000
0257712170023BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0257812170254NETDETAIL    21477 54130229            0000000000000000000000000000000
0257912171623FRANK            4111413  2MAGCON      0000000000000000000000000000000
0258012172346BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0258112180157NETDETAIL    21477 54130229            0000000000000000000000000000000
0258212181502BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0258312190329NETDETAIL    21477 54130229            0000000000000000000000000000000
0258412191103BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0258512191508BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0258812192209FREMUR           1 16367  0            0 1     4 10000000      0931219
0259012200133NETDETAIL    21477 54130229            0000000000000000000000000000000
0259112201557BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0259212201619BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0259312210145NETDETAIL    21477 54130229            0000000000000000000000000000000
0259412210800DANIELSR         1142734  0FILE SAVE   0000000000000000000000000000000
0259512211153BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0259612211357FRANK            4111413  2MAGCON      0000000000000000000000000000000
0259712220233NETDETAIL    21477 54130229            0000000000000000000000000000000
0259812221140BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0259912221255OPER             1    21  0MAGCON      0000000000000000000000000000000
0260012230033BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0260112230142NETDETAIL    21477 54130229            0000000000000000000000000000000
0260212231606BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0260312232358BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0260412240203NETDETAIL    21477 54130229            0000000000000000000000000000000
0260512241506BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0260612242126BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0260712250213NETDETAIL    21477 54130229            0000000000000000000000000000000
0260812250834BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0260912251335BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0261012260208NETDETAIL    21477 54130229            0000000000000000000000000000000
0261112260856BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0261212260859BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0261312260909BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0261812262246FREMUR           1 16367  0            0 1     4 10000000      0931226
0261912270224NETDETAIL    21477 54130229            0000000000000000000000000000000
0262012270630BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0262112271059BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0262212271101BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0262312280341NETDETAIL    21477 54130229            0000000000000000000000000000000
0262412281110BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0262512290245NETDETAIL    21477 54130229            0000000000000000000000000000000
0262612291204BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0262712291206BILLING10        1 44355  0MAGCON      0000000000000000000000000000000
0262812291527BILLING10        1 44355  0ACTG        0000000000000000000000000000000
0262912300201NETDETAIL    21477 54130229            0000000000000000000000000000000
0263012301613ACCG1        21477215544201SETTLEMENTS 0000000000000000000000000000000
